,away_team,away_score,home_team,home_score,id
3083,CAR,20,TB,14,400554266
3084,IND,24,DEN,31,400554273
3085,NYG,14,DET,35,400554296
3086,SD,17,ARI,18,400554301
3087,PIT,6,BAL,26,400554196
3088,MIA,10,BUF,29,400554198
3089,ATL,10,CIN,24,400554245
3090,NO,24,CLE,26,400554241
3091,DAL,26,TEN,10,400554206
3092,NE,30,MIN,7,400554235
3093,ARI,25,NYG,14,400554211
3094,JAX,10,WSH,41,400554202
3095,DET,7,CAR,24,400554249
3096,SEA,21,SD,30,400554278
3097,STL,19,TB,17,400554274
3098,KC,17,DEN,24,400554291
3099,NYJ,24,GB,31,400554287
3100,HOU,30,OAK,14,400554284
3101,CHI,28,SF,20,400554314
3102,PHI,30,IND,27,400554318
3103,TB,14,ATL,56,400554194
3104,SD,22,BUF,10,400554195
3105,TEN,7,CIN,33,400554237
3106,BAL,23,CLE,21,400554240
3107,GB,7,DET,19,400554244
3108,DAL,34,STL,31,400554199
3109,OAK,9,NE,16,400554250
3110,MIN,9,NO,20,400554213
3111,HOU,17,NYG,30,400554208
3112,WSH,34,PHI,37,400554203
3113,IND,44,JAX,17,400554247
3114,SF,14,ARI,23,400554253
3115,KC,34,MIA,15,400554280
3116,DEN,20,SEA,26,400554276
3117,PIT,37,CAR,19,400554283
3118,CHI,27,NYJ,19,400554288
3119,NYG,45,WSH,14,400554201
3120,GB,38,CHI,17,400554207
3121,TEN,17,IND,41,400554238
3122,MIA,38,OAK,14,400554286
3123,DET,24,NYJ,17,400554252
3124,TB,27,PIT,24,400554279
3125,CAR,10,BAL,38,400554248
3126,BUF,17,HOU,23,400554212
3127,JAX,14,SD,33,400554290
3128,ATL,28,MIN,41,400554242
3129,PHI,21,SF,26,400554315
3130,NO,17,DAL,38,400554319
3131,NE,14,KC,41,400554325
3132,MIN,10,GB,42,400554197
3133,HOU,17,DAL,20,400554234
3134,BUF,17,DET,14,400554236
3135,CLE,29,TEN,28,400554204
3136,BAL,13,IND,20,400554239
3137,TB,31,NO,37,400554210
3138,ATL,20,NYG,30,400554209
3139,STL,28,PHI,34,400554205
3140,CHI,24,CAR,31,400554200
3141,PIT,17,JAX,9,400554243
3142,ARI,20,DEN,41,400554246
3143,NYJ,0,SD,31,400554275
3144,KC,17,SF,22,400554251
3145,CIN,17,NE,43,400554277
3146,SEA,27,WSH,17,400554282
3147,IND,33,HOU,28,400554216
3148,NE,37,BUF,22,400554259
3149,CAR,37,CIN,37,400554263
3150,PIT,10,CLE,31,400554295
3151,JAX,14,TEN,16,400554222
3152,GB,27,MIA,24,400554299
3153,DET,17,MIN,3,400554255
3154,DEN,31,NYJ,17,400554231
3155,BAL,48,TB,17,400554225
3156,SD,31,OAK,28,400554302
3157,CHI,27,ATL,13,400554220
3158,WSH,20,ARI,30,400554308
3159,DAL,30,SEA,23,400554305
3160,NYG,0,PHI,27,400554312
3161,SF,31,STL,17,400554335
3162,NYJ,25,NE,27,400554219
3163,MIN,16,BUF,17,400554268
3164,MIA,27,CHI,14,400554270
3165,NO,23,DET,24,400554271
3166,CAR,17,GB,38,400554294
3167,CIN,0,IND,27,400554265
3168,SEA,26,STL,28,400554257
3169,TEN,17,WSH,19,400554233
3170,CLE,6,JAX,24,400554261
3171,ATL,7,BAL,29,400554228
3172,KC,23,SD,20,400554297
3173,NYG,21,DAL,31,400554304
3174,ARI,24,OAK,13,400554300
3175,SF,17,DEN,42,400554307
3176,HOU,23,PIT,30,400554311
3177,SD,21,DEN,35,400554218
3178,DET,22,ATL,21,400554224
3179,BAL,24,CIN,27,400554264
3180,HOU,30,TEN,16,400554230
3181,STL,7,KC,34,400554227
3182,CHI,23,NE,51,400554272
3183,BUF,43,NYJ,23,400554298
3184,MIN,19,TB,13,400554254
3185,SEA,13,CAR,9,400554258
3186,MIA,27,JAX,13,400554267
3187,PHI,20,ARI,24,400554303
3188,OAK,13,CLE,23,400554306
3189,IND,34,PIT,51,400554310
3190,GB,23,NO,44,400554313
3191,WSH,20,DAL,17,400554336
3192,NO,28,CAR,10,400554309
3193,JAX,23,CIN,33,400554344
3194,TB,17,CLE,22,400554334
3195,ARI,28,DAL,17,400554337
3196,NYJ,10,KC,24,400554341
3197,SD,0,MIA,37,400554347
3198,WSH,26,MIN,29,400554351
3199,PHI,31,HOU,21,400554339
3200,STL,13,SF,10,400554377
3201,DEN,21,NE,43,400554381
3202,OAK,24,SEA,30,400554385
3203,BAL,23,PIT,43,400554389
3204,IND,40,NYG,24,400554393
3205,CLE,24,CIN,3,400554328
3206,KC,17,BUF,13,400554332
3207,MIA,16,DET,20,400554355
3208,SF,27,NO,24,400554362
3209,PIT,13,NYJ,20,400554370
3210,ATL,27,TB,17,400554372
3211,DAL,31,JAX,17,400554358
3212,TEN,7,BAL,21,400554367
3213,DEN,41,OAK,17,400554396
3214,STL,14,ARI,31,400554397
3215,NYG,17,SEA,38,400554400
3216,CHI,14,GB,55,400554403
3217,CAR,21,PHI,45,400554408
3218,BUF,9,MIA,22,400554338
3219,MIN,13,CHI,21,400554340
3220,HOU,23,CLE,7,400554343
3221,SEA,20,KC,24,400554348
3222,DEN,7,STL,22,400554383
3223,CIN,27,NO,10,400554375
3224,SF,16,NYG,10,400554387
3225,TB,27,WSH,7,400554378
3226,ATL,19,CAR,17,400554352
3227,OAK,6,SD,13,400554391
3228,PHI,20,GB,53,400554345
3229,DET,6,ARI,14,400554414
3230,NE,42,IND,20,400554417
3231,PIT,27,TEN,24,400554421
3232,KC,20,OAK,24,400554293
3233,CLE,26,ATL,24,400554317
3234,TB,13,CHI,21,400554333
3235,JAX,3,IND,23,400554326
3236,GB,24,MIN,21,400554324
3237,DET,9,NE,34,400554322
3238,TEN,24,PHI,43,400554320
3239,CIN,22,HOU,13,400554329
3240,STL,24,SD,27,400554360
3241,ARI,3,SEA,19,400554357
3242,MIA,36,DEN,39,400554364
3243,WSH,13,SF,17,400554365
3244,DAL,31,NYG,28,400554369
3245,Buffalo,135,New England,177,400554331
3246,NYJ,3,BUF,38,400607990
3247,BAL,34,NO,27,400554394
3248,CHI,17,DET,34,400554281
3249,PHI,33,DAL,10,400554285
3250,SEA,19,SF,3,400554289
3251,CLE,10,BUF,26,400554321
3252,WSH,27,IND,49,400554292
3253,OAK,0,STL,52,400554354
3254,CAR,13,MIN,31,400554363
3255,NO,35,PIT,32,400554359
3256,CIN,14,TB,13,400554330
3257,NYG,24,JAX,25,400554327
3258,SD,34,BAL,33,400554323
3259,TEN,21,HOU,45,400554316
3260,ARI,18,ATL,29,400554368
3261,NE,21,GB,26,400554371
3262,DEN,29,KC,16,400554395
3263,MIA,16,NYJ,13,400554399
3264,DAL,41,CHI,28,400554349
3265,PIT,42,CIN,21,400554374
3266,IND,25,CLE,24,400554422
3267,TB,17,DET,34,400554424
3268,NYG,36,TEN,7,400554384
3269,BAL,28,MIA,13,400554419
3270,NYJ,24,MIN,30,400554416
3271,CAR,41,NO,10,400554388
3272,STL,24,WSH,0,400554379
3273,HOU,27,JAX,13,400554426
3274,BUF,17,DEN,24,400554428
3275,KC,14,ARI,17,400554429
3276,SF,13,OAK,24,400554431
3277,SEA,24,PHI,14,400554430
3278,NE,23,SD,14,400554432
3279,ATL,37,GB,43,400554433
3280,ARI,12,STL,6,400554342
3281,PIT,27,ATL,20,400554346
3282,GB,13,BUF,21,400554386
3283,CIN,30,CLE,0,400554392
3284,HOU,10,IND,17,400554380
3285,OAK,13,KC,31,400554376
3286,MIA,13,NE,41,400554353
3287,WSH,13,NYG,24,400554350
3288,TB,17,CAR,19,400554390
3289,JAX,12,BAL,20,400554382
3290,NYJ,16,TEN,11,400554418
3291,DEN,22,SD,10,400554420
3292,MIN,14,DET,16,400554415
3293,SF,7,SEA,17,400554423
3294,DAL,38,PHI,27,400554425
3295,NO,31,CHI,15,400554427
3296,TEN,13,JAX,21,400554356
3297,PHI,24,WSH,27,400554366
3298,SD,38,SF,35,400554361
3299,DET,20,CHI,14,400554401
3300,MIN,35,MIA,37,400554373
3301,ATL,30,NO,14,400554406
3302,NE,17,NYJ,16,400554436
3303,KC,12,PIT,20,400554434
3304,GB,20,TB,3,400554410
3305,CLE,13,CAR,17,400554402
3306,BAL,13,HOU,25,400554398
3307,NYG,37,STL,27,400554439
3308,IND,7,DAL,42,400554444
3309,BUF,24,OAK,26,400554442
3310,SEA,35,ARI,6,400554447
3311,DEN,28,CIN,37,400554449
3312,IND,27,TEN,10,400554409
3313,SD,7,KC,19,400554413
3314,NYJ,37,MIA,24,400554435
3315,CHI,9,MIN,13,400554437
3316,BUF,17,NE,9,400554438
3317,PHI,34,NYG,26,400554440
3318,NO,23,TB,20,400554443
3319,DAL,44,WSH,17,400554407
3320,CLE,10,BAL,20,400554405
3321,JAX,17,HOU,23,400554412
3322,CAR,34,ATL,3,400554404
3323,OAK,14,DEN,47,400554445
3324,DET,20,GB,30,400554411
3325,ARI,17,SF,20,400554446
3326,STL,6,SEA,20,400554448
3327,CIN,17,PIT,27,400554441
3328,PIT,21,NE,28,400791485
3329,IND,14,BUF,27,400791541
3330,GB,31,CHI,23,400791489
3331,SEA,31,STL,34,400791550
3332,CLE,10,NYJ,31,400791497
3333,MIA,17,WSH,10,400791544
3334,CAR,20,JAX,9,400791547
3335,KC,27,HOU,20,400791493
3336,NO,19,ARI,31,400791555
3337,DET,28,SD,33,400791558
3338,BAL,13,DEN,19,400791587
3339,CIN,33,OAK,13,400791585
3340,TEN,42,TB,14,400791582
3341,NYG,26,DAL,27,400791590
3342,PHI,24,ATL,26,400791596
3343,MIN,3,SF,20,400791600
3344,DEN,31,KC,24,400791624
3345,NE,40,BUF,32,400791664
3346,ARI,48,CHI,23,400791661
3347,SD,19,CIN,24,400791666
3348,TEN,14,CLE,28,400791669
3349,DET,16,MIN,26,400791638
3350,TB,26,NO,19,400791634
3351,ATL,24,NYG,20,400791672
3352,SF,18,PIT,43,400791630
3353,STL,10,WSH,24,400791675
3354,HOU,17,CAR,24,400791628
3355,BAL,33,OAK,37,400791702
3356,MIA,20,JAX,23,400791680
3357,DAL,20,PHI,10,400791705
3358,SEA,17,GB,27,400791708
3359,NYJ,20,IND,7,400791711
3360,WSH,21,NYG,32,400791484
3361,OAK,27,CLE,20,400791500
3362,ATL,39,DAL,28,400791491
3363,IND,35,TEN,33,400791496
3364,PIT,12,STL,6,400791594
3365,SD,14,MIN,31,400791592
3366,JAX,17,NE,51,400791553
3367,PHI,24,NYJ,17,400791583
3368,NO,22,CAR,27,400791557
3369,CIN,28,BAL,24,400791546
3370,TB,9,HOU,19,400791589
3371,SF,7,ARI,47,400791597
3372,BUF,41,MIA,14,400791623
3373,CHI,0,SEA,26,400791626
3374,DEN,24,DET,12,400791631
3375,KC,28,GB,38,400791635
3376,BAL,23,PIT,20,400791662
3377,NYJ,27,MIA,14,400761514
3378,HOU,21,ATL,48,400791709
3379,NYG,24,BUF,10,400791678
3380,OAK,20,CHI,22,400791706
3381,KC,21,CIN,36,400791712
3382,JAX,13,IND,16,400791671
3383,CAR,37,TB,23,400791701
3384,PHI,20,WSH,23,400791704
3385,CLE,27,SD,30,400791714
3386,MIN,20,DEN,23,400791719
3387,STL,24,ARI,22,400791718
3388,GB,17,SF,3,400791716
3389,DAL,20,NO,26,400791720
3390,DET,10,SEA,13,400791741
3391,IND,27,HOU,20,400791487
3392,WSH,19,ATL,25,400791495
3393,SEA,24,CIN,27,400791492
3394,STL,10,GB,24,400791548
3395,BUF,14,TEN,13,400791551
3396,CHI,18,KC,17,400791488
3397,NO,17,PHI,39,400791542
3398,JAX,31,TB,38,400791498
3399,CLE,33,BAL,30,400791545
3400,ARI,42,DET,17,400791554
3401,NE,30,DAL,6,400791559
3402,DEN,16,OAK,10,400791560
3403,SF,27,NYG,30,400791584
3404,PIT,24,SD,20,400791588
3405,ATL,21,NO,31,400791593
3406,CIN,34,BUF,21,400791627
3407,DEN,26,CLE,23,400791633
3408,CHI,34,DET,37,400791629
3409,MIA,38,TEN,10,400791639
3410,KC,10,MIN,16,400791625
3411,WSH,20,NYJ,34,400791598
3412,ARI,13,PIT,25,400791621
3413,HOU,31,JAX,20,400791637
3414,CAR,27,SEA,23,400791663
3415,SD,20,GB,27,400791667
3416,BAL,20,SF,25,400791670
3417,NE,34,IND,27,400791674
3418,NYG,7,PHI,27,400791676
3419,SEA,20,SF,3,400791503
3420,BUF,31,JAX,34,400761515
3421,MIN,28,DET,19,400791523
3422,ATL,10,TEN,7,400791517
3423,NO,27,IND,21,400791520
3424,PIT,13,KC,23,400791527
3425,CLE,6,STL,24,400791529
3426,HOU,26,MIA,44,400791533
3427,NYJ,23,NE,30,400791536
3428,TB,30,WSH,31,400791511
3429,OAK,37,SD,29,400791540
3430,DAL,20,NYG,27,400791564
3431,PHI,16,CAR,27,400791567
3432,BAL,18,ARI,26,400791574
3433,MIA,7,NE,36,400791601
3434,DET,10,KC,45,400761516
3435,TB,23,ATL,20,400791605
3436,MIN,23,CHI,20,400791642
3437,ARI,34,CLE,20,400791609
3438,SF,6,STL,27,400791613
3439,NYG,49,NO,52,400791618
3440,CIN,16,PIT,10,400791649
3441,SD,26,BAL,29,400791646
3442,TEN,6,HOU,20,400791653
3443,NYJ,20,OAK,34,400791657
3444,SEA,13,DAL,12,400791681
3445,GB,10,DEN,29,400791684
3446,IND,26,CAR,29,400791690
3447,CLE,10,CIN,31,400791698
3448,MIA,17,BUF,33,400791725
3449,STL,18,MIN,21,400791727
3450,WSH,10,NE,27,400791721
3451,TEN,34,NO,28,400791722
3452,JAX,23,NYJ,28,400791728
3453,OAK,35,PIT,38,400791730
3454,GB,29,CAR,37,400791700
3455,ATL,16,SF,17,400791732
3456,NYG,32,TB,18,400791731
3457,DEN,24,IND,27,400791733
3458,PHI,33,DAL,27,400791734
3459,CHI,22,SD,19,400791735
3460,BUF,22,NYJ,17,400791486
3461,DET,18,GB,16,400791490
3462,CAR,27,TEN,10,400791499
3463,CHI,37,STL,13,400791543
3464,MIA,20,PHI,19,400791552
3465,CLE,9,PIT,30,400791556
3466,DAL,6,TB,10,400791494
3467,NO,14,WSH,47,400791549
3468,JAX,22,BAL,20,400791581
3469,MIN,30,OAK,14,400791586
3470,KC,29,DEN,13,400791595
3471,NE,27,NYG,26,400791591
3472,ARI,39,SEA,32,400791599
3473,HOU,10,CIN,6,400791622
3474,TEN,13,JAX,19,400791632
3475,IND,24,ATL,21,400791640
3476,DEN,17,CHI,15,400791673
3477,OAK,13,DET,18,400791636
3478,DAL,24,MIA,14,400791703
3479,TB,45,PHI,17,400791668
3480,WSH,16,CAR,44,400791707
3481,STL,13,BAL,16,400791679
3482,NYJ,17,HOU,24,400791665
3483,KC,33,SD,3,400791715
3484,GB,30,MIN,13,400791677
3485,SF,13,SEA,29,400791713
3486,CIN,31,ARI,34,400791710
3487,BUF,13,NE,20,400791717
3488,PHI,14,DET,45,400791507
3489,CAR,33,DAL,14,400791509
3490,CHI,17,GB,13,400791510
3491,MIN,20,ATL,10,400791514
3492,STL,7,CIN,31,400791516
3493,OAK,24,TEN,21,400791502
3494,TB,12,IND,25,400791505
3495,BUF,22,KC,30,400791504
3496,MIA,20,NYJ,38,400791522
3497,NYG,14,WSH,20,400791506
3498,SD,31,JAX,25,400791519
3499,NO,6,HOU,24,400791512
3500,ARI,19,SF,13,400791526
3501,PIT,30,SEA,39,400791532
3502,NE,24,DEN,30,400791537
3503,BAL,33,CLE,27,400791561
3504,GB,27,DET,23,400791568
3505,HOU,21,BUF,30,400791611
3506,SF,26,CHI,20,400791647
3507,CIN,37,CLE,3,400791619
3508,JAX,39,TEN,42,400791643
3509,ARI,27,STL,3,400791576
3510,BAL,13,MIA,15,400791615
3511,SEA,38,MIN,7,400791606
3512,NYJ,23,NYG,20,400791572
3513,ATL,19,TB,23,400791579
3514,KC,34,OAK,20,400791655
3515,DEN,17,SD,3,400791652
3516,PHI,35,NE,28,400791658
3517,CAR,41,NO,38,400791602
3518,IND,10,PIT,45,400791682
3519,DAL,19,WSH,16,400791686
3520,MIN,20,ARI,23,400791513
3521,WSH,24,CHI,21,400791580
3522,PIT,33,CIN,20,400791566
3523,SF,10,CLE,24,400791530
3524,SD,3,KC,10,400791577
3525,DET,14,STL,21,400791534
3526,TEN,8,NYJ,30,400791562
3527,BUF,20,PHI,23,400791524
3528,NO,24,TB,17,400791539
3529,ATL,0,CAR,38,400791604
3530,IND,16,JAX,51,400791573
3531,SEA,35,BAL,6,400791616
3532,OAK,15,DEN,12,400791608
3533,DAL,7,GB,28,400791612
3534,NE,27,HOU,6,400791570
3535,NYG,31,MIA,24,400791641
3536,TB,23,STL,31,400791650
3537,NYJ,19,DAL,16,400791656
3538,HOU,16,IND,10,400791688
3539,CHI,17,MIN,38,400791660
3540,TEN,16,NE,33,400791694
3541,CAR,38,NYG,35,400791693
3542,BUF,25,WSH,35,400791695
3543,ATL,23,JAX,17,400791685
3544,KC,34,BAL,14,400791696
3545,GB,30,OAK,20,400791699
3546,CLE,13,SEA,30,400791697
3547,DEN,27,PIT,34,400791723
3548,MIA,14,SD,30,400791724
3549,CIN,24,SF,14,400791726
3550,ARI,40,PHI,17,400791692
3551,DET,35,NO,27,400791729
3552,SD,20,OAK,23,400791501
3553,WSH,38,PHI,24,400791508
3554,CAR,13,ATL,20,400791563
3555,DAL,6,BUF,16,400791535
3556,SF,17,DET,32,400791531
3557,HOU,34,TEN,6,400791518
3558,CLE,13,KC,17,400791521
3559,IND,18,MIA,12,400791525
3560,NE,20,NYJ,26,400791515
3561,CHI,26,TB,21,400791538
3562,PIT,17,BAL,20,400791575
3563,JAX,27,NO,38,400791528
3564,GB,8,ARI,38,400791571
3565,STL,23,SEA,17,400791569
3566,NYG,17,MIN,49,400791565
3567,CIN,17,DEN,20,400791578
3568,NO,20,ATL,17,400791614
3569,NYJ,17,BUF,22,400791603
3570,DET,24,CHI,20,400791659
3571,BAL,16,CIN,24,400791617
3572,PIT,28,CLE,12,400791620
3573,WSH,34,DAL,23,400791651
3574,TEN,24,IND,30,400791645
3575,NE,10,MIA,20,400791607
3576,PHI,35,NYG,30,400791654
3577,JAX,6,HOU,30,400791644
3578,SD,20,DEN,27,400791687
3579,OAK,17,KC,23,400791648
3580,SEA,36,ARI,6,400791689
3581,STL,16,SF,19,400791691
3582,TB,10,CAR,38,400791610
3583,MIN,20,GB,13,400791683
3584,CAR,20,DEN,21,400874484
3585,TB,31,ATL,24,400874522
3586,MIN,25,TEN,16,400874524
3587,SD,27,KC,33,400874570
3588,OAK,35,NO,34,400874543
3589,CIN,23,NYJ,22,400874527
3590,CLE,10,PHI,29,400874520
3591,GB,27,JAX,23,400874486
3592,BUF,7,BAL,13,400874510
3593,CHI,14,HOU,23,400874511
3594,MIA,10,SEA,12,400874577
3595,NYG,20,DAL,19,400874574
3596,DET,39,IND,35,400874573
3597,NE,23,ARI,21,400874539
3598,PIT,38,WSH,16,400874537
3599,LAR,0,SF,28,400874532
3600,NYJ,37,BUF,31,400874530
3601,BAL,25,CLE,20,400874512
3602,TEN,16,DET,15,400874488
3603,MIA,24,NE,31,400874541
3604,NO,13,NYG,16,400874529
3605,CIN,16,PIT,24,400874487
3606,DAL,27,WSH,23,400874518
3607,SF,27,CAR,46,400874535
3608,KC,12,HOU,19,400874549
3609,SEA,3,LAR,9,400874514
3610,TB,7,ARI,40,400874515
3611,IND,20,DEN,34,400874526
3612,ATL,35,OAK,28,400874525
3613,JAX,14,SD,38,400874517
3614,GB,14,MIN,17,400874545
3615,PHI,29,CHI,14,400874547
3616,HOU,0,NE,27,400874551
3617,ARI,18,BUF,33,400874558
3618,DEN,29,CIN,17,400874613
3619,DET,27,GB,34,400874610
3620,OAK,17,TEN,10,400874562
3621,CLE,24,MIA,30,400874565
3622,WSH,29,NYG,27,400874682
3623,MIN,22,CAR,10,400874615
3624,BAL,19,JAX,17,400874567
3625,SF,18,SEA,37,400874620
3626,LAR,37,TB,32,400874618
3627,SD,22,IND,26,400874624
3628,NYJ,3,KC,24,400874623
3629,PIT,3,PHI,34,400874628
3630,CHI,17,DAL,31,400874650
3631,ATL,45,NO,32,400874653
3632,MIA,7,CIN,22,400874655
3633,IND,27,JAX,30,400874657
3634,CAR,33,ATL,48,400874664
3635,DET,14,CHI,17,400874668
3636,BUF,16,NE,0,400874663
3637,SEA,27,NYJ,17,400874662
3638,CLE,20,WSH,31,400874660
3639,OAK,28,BAL,27,400874666
3640,TEN,20,HOU,27,400874658
3641,DEN,27,TB,7,400874669
3642,LAR,17,ARI,13,400874671
3643,NO,35,SD,34,400874672
3644,DAL,24,SF,17,400874674
3645,KC,14,PIT,43,400874675
3646,NYG,10,MIN,24,400874677
3647,ARI,33,SF,21,400874483
3648,NE,33,CLE,13,400874519
3649,PHI,23,DET,24,400874533
3650,CHI,23,IND,29,400874548
3651,TEN,30,MIA,17,400874581
3652,HOU,13,MIN,31,400874595
3653,NYJ,13,PIT,31,400874602
3654,WSH,16,BAL,10,400874590
3655,ATL,23,DEN,16,400874607
3656,CIN,14,DAL,28,400874630
3657,SD,31,OAK,34,400874636
3658,BUF,30,LAR,19,400874633
3659,NYG,16,GB,23,400874640
3660,TB,17,CAR,14,400874648
3661,DEN,13,SD,21,400874693
3662,SF,16,BUF,45,400874698
3663,JAX,17,CHI,16,400874708
3664,LAR,28,DET,31,400874709
3665,CLE,26,TEN,28,400874703
3666,PIT,15,MIA,30,400874730
3667,CIN,17,NE,35,400874736
3668,CAR,38,NO,41,400874707
3669,BAL,23,NYG,27,400874705
3670,PHI,20,WSH,27,400874701
3671,KC,26,OAK,10,400874731
3672,DAL,30,GB,16,400874733
3673,ATL,24,SEA,26,400874732
3674,IND,23,HOU,26,400874734
3675,NYJ,3,ARI,28,400874735
3676,CHI,10,GB,26,400874429
3677,NYG,17,LAR,10,400874490
3678,CLE,17,CIN,31,400874494
3679,WSH,17,DET,20,400874496
3680,IND,34,TEN,26,400874492
3681,NO,21,KC,27,400874491
3682,BUF,25,MIA,28,400874500
3683,BAL,16,NYJ,24,400874501
3684,MIN,10,PHI,21,400874493
3685,OAK,33,JAX,16,400874498
3686,SD,33,ATL,30,400874505
3687,TB,34,SF,17,400874503
3688,NE,27,PIT,16,400874506
3689,SEA,6,ARI,6,400874508
3690,HOU,9,DEN,27,400874509
3691,JAX,22,TEN,36,400874553
3692,WSH,27,CIN,27,400874555
3693,NE,41,BUF,25,400874619
3694,NYJ,31,CLE,28,400874612
3695,KC,30,IND,14,400874557
3696,SEA,20,NO,25,400874564
3697,OAK,30,TB,24,400874561
3698,ARI,20,CAR,30,400874625
3699,DET,13,HOU,20,400874569
3700,SD,19,DEN,27,400874622
3701,GB,32,ATL,33,400874616
3702,PHI,23,DAL,29,400874629
3703,MIN,10,CHI,20,400874652
3704,ATL,43,TB,28,400874605
3705,DAL,35,CLE,10,400874599
3706,JAX,14,KC,19,400874600
3707,NYJ,23,MIA,27,400874601
3708,DET,22,MIN,16,400874604
3709,PHI,23,NYG,28,400874603
3710,PIT,14,BAL,21,400874598
3711,CAR,13,LAR,10,400874596
3712,NO,41,SF,23,400874597
3713,IND,31,GB,26,400874594
3714,TEN,35,SD,43,400874593
3715,DEN,20,OAK,30,400874592
3716,BUF,25,SEA,31,400874591
3717,CLE,7,BAL,28,400874589
3718,GB,25,TEN,47,400874572
3719,DEN,25,NO,23,400874586
3720,LAR,9,NYJ,6,400874584
3721,ATL,15,PHI,24,400874582
3722,CHI,10,TB,36,400874578
3723,MIN,20,WSH,26,400874576
3724,KC,20,CAR,17,400874580
3725,HOU,24,JAX,21,400874587
3726,MIA,31,SD,24,400874544
3727,SF,20,ARI,23,400874542
3728,DAL,35,PIT,30,400874538
3729,SEA,31,NE,24,400874536
3730,CIN,20,NYG,21,400874531
3731,NO,20,CAR,23,400874609
3732,BUF,16,CIN,12,400874646
3733,PIT,24,CLE,9,400874634
3734,BAL,17,DAL,27,400874638
3735,JAX,19,DET,26,400874641
3736,TEN,17,IND,24,400874644
3737,TB,19,KC,17,400874649
3738,ARI,24,MIN,30,400874695
3739,CHI,16,NYG,22,400874691
3740,MIA,14,LAR,10,400874697
3741,NE,30,SF,17,400874700
3742,PHI,15,SEA,26,400874702
3743,GB,24,WSH,42,400874704
3744,HOU,20,OAK,27,400874706
3745,MIN,13,DET,16,400874495
3746,WSH,26,DAL,31,400874499
3747,PIT,28,IND,7,400874502
3748,ARI,19,ATL,38,400874566
3749,JAX,21,BUF,28,400874554
3750,TEN,27,CHI,21,400874507
3751,NYG,27,CLE,13,400874614
3752,SF,24,MIA,31,400874654
3753,LAR,21,NO,49,400874626
3754,CIN,14,BAL,19,400874560
3755,SD,21,HOU,13,400874659
3756,SEA,5,TB,14,400874665
3757,CAR,32,OAK,35,400874670
3758,NE,22,NYJ,17,400874680
3759,KC,30,DEN,27,400874676
3760,GB,27,PHI,13,400874684
3761,DAL,17,MIN,15,400874713
3762,KC,29,ATL,28,400874715
3763,SF,6,CHI,26,400874723
3764,PHI,14,CIN,32,400874721
3765,HOU,13,GB,21,400874720
3766,LAR,10,NE,26,400874718
3767,DET,28,NO,13,400874717
3768,DEN,20,JAX,10,400874719
3769,MIA,6,BAL,38,400874722
3770,BUF,24,OAK,38,400874724
3771,WSH,23,ARI,31,400874726
3772,NYG,14,PIT,24,400874725
3773,TB,28,SD,21,400874727
3774,CAR,7,SEA,40,400874728
3775,IND,41,NYJ,10,400874729
3776,OAK,13,KC,21,400874428
3777,PIT,27,BUF,20,400874497
3778,CIN,23,CLE,10,400874563
3779,CHI,17,DET,20,400874568
3780,DEN,10,TEN,13,400874504
3781,HOU,22,IND,17,400874611
3782,ARI,23,MIA,26,400874556
3783,WSH,27,PHI,22,400874552
3784,SD,16,CAR,28,400874559
3785,MIN,25,JAX,16,400874617
3786,NYJ,23,SF,17,400874621
3787,SEA,10,GB,38,400874651
3788,ATL,42,LAR,14,400874627
3789,NO,11,TB,16,400874550
3790,DAL,7,NYG,10,400874656
3791,BAL,23,NE,30,400874661
3792,LAR,3,SEA,24,400874667
3793,MIA,34,NYJ,13,400874673
3794,CLE,13,BUF,33,400874683
3795,GB,30,CHI,27,400874678
3796,PIT,24,CIN,20,400874714
3797,TEN,19,KC,17,400874686
3798,IND,34,MIN,6,400874688
3799,DET,6,NYG,17,400874687
3800,PHI,26,BAL,27,400874685
3801,JAX,20,HOU,21,400874681
3802,SF,13,ATL,41,400874710
3803,NO,48,ARI,41,400874689
3804,NE,16,DEN,3,400874711
3805,OAK,19,SD,16,400874712
3806,TB,20,DAL,26,400874679
3807,CAR,26,WSH,15,400874716
3808,NYG,19,PHI,24,400874485
3809,MIA,34,BUF,31,400874489
3810,WSH,41,CHI,21,400874534
3811,SD,17,CLE,20,400874528
3812,MIN,25,GB,38,400874523
3813,NYJ,3,NE,41,400874516
3814,ATL,33,CAR,16,400874540
3815,TEN,17,JAX,38,400874521
3816,IND,25,OAK,33,400874546
3817,SF,22,LAR,21,400874575
3818,TB,24,NO,31,400874513
3819,ARI,34,SEA,31,400874571
3820,CIN,10,HOU,12,400874579
3821,BAL,27,PIT,31,400874583
3822,DEN,10,KC,33,400874585
3823,DET,21,DAL,42,400874588
3824,BAL,10,CIN,27,400874608
3825,HOU,17,TEN,24,400874632
3826,JAX,20,IND,24,400874639
3827,NE,35,MIA,14,400874642
3828,CHI,10,MIN,38,400874643
3829,BUF,10,NYJ,30,400874645
3830,DAL,13,PHI,27,400874647
3831,CLE,24,PIT,27,400874690
3832,CAR,16,TB,17,400874635
3833,NO,32,ATL,38,400874606
3834,OAK,6,DEN,24,400874694
3835,ARI,44,LAR,6,400874692
3836,KC,37,SD,27,400874696
3837,SEA,25,SF,23,400874699
3838,NYG,19,WSH,10,400874631
3839,GB,31,DET,24,400874637
